12.9505599,77.59969559999995
12.9505599,77.60052559999994
12.9505599,77.60135559999993
12.9505599,77.60218559999993
12.9505599,77.60301559999992
12.9505599,77.60384559999991
12.9505599,77.60467559999991
12.9505599,77.6055055999999
12.9505599,77.6063355999999
12.9505599,77.60716559999989
12.9505599,77.60799559999988
12.9505599,77.60882559999988
12.9513899,77.59886559999995
12.9513899,77.59969559999995
12.9513899,77.60052559999994
12.9513899,77.60135559999993
12.9513899,77.60218559999993
12.9513899,77.60301559999992
12.9513899,77.60384559999991
12.9513899,77.60467559999991
12.9513899,77.6055055999999
12.9513899,77.6063355999999
12.9513899,77.60716559999989
12.9513899,77.60799559999988
12.9513899,77.60882559999988
12.952219900000001,77.59720559999997
12.952219900000001,77.59803559999996
12.952219900000001,77.59886559999995
12.952219900000001,77.59969559999995
12.952219900000001,77.60052559999994
12.952219900000001,77.60135559999993
12.952219900000001,77.60218559999993
12.952219900000001,77.60301559999992
12.952219900000001,77.60384559999991
12.952219900000001,77.60467559999991
12.953049900000002,77.59637559999997
12.953049900000002,77.59720559999997
12.953049900000002,77.59803559999996
12.953049900000002,77.59886559999995
12.953049900000002,77.59969559999995
12.953049900000002,77.60052559999994
12.953049900000002,77.60135559999993
12.953049900000002,77.60218559999993
12.953049900000002,77.60301559999992
12.953049900000002,77.60384559999991
12.953049900000002,77.60467559999991
12.953879900000002,77.59554559999998
12.953879900000002,77.59637559999997
12.953879900000002,77.59720559999997
12.953879900000002,77.59803559999996
12.953879900000002,77.59886559999995
12.953879900000002,77.59969559999995
12.953879900000002,77.60052559999994
12.953879900000002,77.60135559999993
12.953879900000002,77.60218559999993
12.953879900000002,77.60301559999992
12.953879900000002,77.60384559999991
12.953879900000002,77.60467559999991
12.954709900000003,77.59471559999999
12.954709900000003,77.59554559999998
12.954709900000003,77.59637559999997
12.954709900000003,77.59720559999997
12.954709900000003,77.59803559999996
12.954709900000003,77.59886559999995
12.954709900000003,77.59969559999995
12.954709900000003,77.60052559999994
12.954709900000003,77.60135559999993
12.954709900000003,77.60218559999993
12.954709900000003,77.60301559999992
12.954709900000003,77.60384559999991
12.954709900000003,77.60467559999991
12.955539900000003,77.5930556
12.955539900000003,77.5938856
12.955539900000003,77.59471559999999
12.955539900000003,77.59554559999998
12.955539900000003,77.59637559999997
12.955539900000003,77.59720559999997
12.955539900000003,77.59803559999996
12.955539900000003,77.59886559999995
12.955539900000003,77.59969559999995
12.955539900000003,77.60052559999994
12.955539900000003,77.60135559999993
12.955539900000003,77.60218559999993
12.956369900000004,77.5930556
12.956369900000004,77.5938856
12.956369900000004,77.59471559999999
12.956369900000004,77.59554559999998
12.956369900000004,77.59637559999997
12.956369900000004,77.59720559999997
12.956369900000004,77.59803559999996
12.956369900000004,77.59886559999995
12.956369900000004,77.59969559999995
12.956369900000004,77.60052559999994
12.956369900000004,77.60135559999993
12.957199900000004,77.5930556
12.957199900000004,77.5938856
12.957199900000004,77.59471559999999
12.957199900000004,77.59554559999998
12.957199900000004,77.59637559999997
12.957199900000004,77.59720559999997
12.957199900000004,77.59803559999996
12.957199900000004,77.59886559999995
12.957199900000004,77.59969559999995
12.957199900000004,77.60052559999994
12.957199900000004,77.60135559999993
12.958029900000005,77.5930556
12.958029900000005,77.5938856
12.958029900000005,77.59471559999999
12.958029900000005,77.59554559999998
12.958029900000005,77.59637559999997
12.958029900000005,77.59720559999997
12.958029900000005,77.59803559999996
12.958029900000005,77.59886559999995
12.958029900000005,77.59969559999995
12.958029900000005,77.60052559999994
12.958859900000006,77.5938856
12.958859900000006,77.59471559999999
12.958859900000006,77.59554559999998
12.958859900000006,77.59637559999997
12.958859900000006,77.59720559999997
12.958859900000006,77.59803559999996
12.958859900000006,77.59886559999995
12.958859900000006,77.59969559999995
12.958859900000006,77.60052559999994
12.959689900000006,77.5938856
12.959689900000006,77.59471559999999
12.959689900000006,77.59554559999998
12.959689900000006,77.59637559999997
12.959689900000006,77.59720559999997
12.959689900000006,77.59803559999996
12.959689900000006,77.59886559999995
12.959689900000006,77.59969559999995
12.959689900000006,77.60052559999994
12.959689900000006,77.60135559999993
12.960519900000007,77.59471559999999
12.960519900000007,77.59554559999998
12.960519900000007,77.59637559999997
12.960519900000007,77.59720559999997
12.960519900000007,77.59803559999996
12.960519900000007,77.59886559999995
12.960519900000007,77.59969559999995
12.960519900000007,77.60052559999994
12.961349900000007,77.59471559999999
12.961349900000007,77.59554559999998
12.961349900000007,77.59637559999997
12.961349900000007,77.59720559999997
12.961349900000007,77.59803559999996
12.961349900000007,77.59886559999995
12.962179900000008,77.59471559999999
12.962179900000008,77.59554559999998
12.962179900000008,77.59637559999997
